JSON_file,title,author
pg_1717.json,Eric Young,St Martins Press
pg_1733.json,,Edouard Julien
pg_4057.json,THE FOEMS OF,"Wilbur, Richard"
pg_1748.json,,"Pyle, H."
pg_4072.json,FIVE PLAYS,"Hughes, Langston"
pg_1763.json,,Raymon Cogniat
pg_4087.json,Bookpeople,"Olson, Charles"
pg_1779.json,calibur,
pg_4102.json,Three Plays,"Wilder, Thornton"
pg_1793.json,Tenguin,Pelican
pg_4116.json,BUDDHISM IN CHINA,"Ch'en, Kenneth"
pg_4132.json,Hokuseido,Heian -
pg_1699.json,BURNING LIGHTS,CHAGALL:
pg_4023.json,New Directions,POLAND/
pg_1729.json,THE DIARIES OF PAUL KLEE,"Klee, Paul"
pg_4053.json,SARA REASDALE Woman & Poet,"Drake, Wm."
pg_1744.json,rinis,Bradley Smith
pg_1661.json,VISUAL THINKING,"Arnheim, Rudoff"
pg_3340.json,CHRISTIANITY & CLASSICAL CULTURE,"Cochrane, Charles N."
pg_1957.json,MODERN MAN IN SEARCH OF A SOUL,"Jung, CG"
pg_3235.json,"philosophy
THE TOYNBEE-IKEDA DIALOGUE",Harper & Row
pg_1853.json,EGYPTIAN HIEROGLYPIC DICTIONARY Vol 2,Anct. Egypt
pg_1670.json,,"Black, Max"
pg_3348.json,THE ESSENTIAL ERASMUS,
pg_1966.json,SYMBOLS OF TRANSFORMATION,"Jung, C.G."
pg_3245.json,THEOLOGIAN,Schocken
pg_1862.json,DISCOVERY OF THE TOMB OF TUTANKHAMEN,"Carter, Howard & A.C. Mace"
pg_1679.json,"AUBREY THE LATER WORK OF
Aubrey Bear",Brutici
pg_3358.json,CHRISTIANITY,"Plessix Gray, Francine du"
pg_1975.json,A Reconnaissance,Regnery/Gateway
pg_3254.json,APOCRYPHA Jewish Literature of the Hellenistic Age.,"De Lange, Nicholas"
pg_1871.json,THE TREASURES OF TUTANKHAMUN,Penguin 1977
pg_1984.json,THE GRASP OF CONSCIOUSNESS,"Piaget, Jean"
pg_3263.json,JUDAISM,"Goldin, Judah, ed"
pg_3375.json,ristia,hristianity
pg_1993.json,WHAT FREUD REALLY SAID,"Stafford-Clark, David"
pg_3271.json,MAN IS NOT ALONE,"Farrar, Straus & Giroux"
pg_1888.json,Egypt Anc,Holt Rinehart Winston SUNFLOWER
pg_3385.json,FREUD AND THE PROBLEM OF GOD,"Kung, Hans"
pg_1898.json,Arpag Mekhitarian,Rizzoli
pg_3395.json,MERE CHRISTIANITY,"Lewis, C.S."
pg_1611.json,,WASHINGTON SQUARE
pg_1907.json,ANCIENT EGYPT - A SURVEY,Elfriede Preger
pg_1803.json,THE BRIDE & THE BACHELORS,"Tomkins, Calvin"
pg_1620.json,of Illinois,Daedalus
pg_3299.json,Macmillan,SOCIOLOGY
pg_1916.json,Routledge,Judy Kucera
pg_3995.json,SYLVIA PLATH: METHOD AND MADNESS,"Butscher, Edward"
pg_1812.json,Publighor,
pg_1629.json,BRAHMS ORCHESTRAL MUSIC,"Horton, John"
pg_1925.json,THE EDUCATION OF CHILDREN,Regnery/Gateway Daedalus
pg_3204.json,Brit phi,Bobbs Merrill
pg_1821.json,GREAT AMERICAN ILLUSTRATORS,"Reed, Walt"
pg_1638.json,,"Brown, J"
pg_1934.json,- Discus,"Freud, Sigmond"
pg_3213.json,TOW TREATISES ON GOVERNMENT,"Locke, John"
pg_1830.json,KING REVE'S BOOK OF LOVE,
pg_1647.json,A TOUCH OF INNOCENCE,"Dunham, Katherine"
pg_1943.json,THE ANATOMY OF HUMAN DESTRUCTIVENESS,"Fromm, Erich"
pg_1839.json,Rien Poortvliet,
pg_3333.json,ON THE CHRISTIAN FAITH,BOBES MERRILL
pg_3231.json,FABIAN ESSAYS IN SOCILAISM,Peter Smith
pg_1848.json,AMULETS & SUPERSTITIONS,"Budge, Wallis"
pg_1664.json,THEORIES OF MODERN ART,"Chipp, Herschel"
pg_1961.json,THE PORTABLE JUNG,"Campbell, J., ed."
pg_3240.json,IN THE BEGINNING,Concord Grove
pg_1857.json,THE GODS OF THE EGYPTIANS,Anct. Egypt
pg_1674.json,of art,"Praz, Mario"
pg_3353.json,LITTLE FLOWERS OF ST FRANCIS,"Brown, Raphael"
pg_1970.json,THE MAN & HIS IDEAS,Kramer
pg_3249.json,THEOLOGIAN,Schocken
pg_1867.json,Bogigian,TUTANKHAMEN
pg_1683.json,,C. de Tolnay
pg_1979.json,THE GREAT MOTHER,"Neumann, Erich"
pg_3258.json,,"Epstein, Isidore"
pg_1875.json,Archaeology,Brian Fagan
pg_3371.json,ASCENT OF MOUNT CARMEL,St. John of the Cross
pg_3267.json,JUDAISM,PIRKE ABOTH
pg_1884.json,MOST ANCIENT EGYPT,Chicago Midway reprint
pg_3380.json,Christianity,"Bretall, Robert, ed."
pg_3276.json,THE RELIGION OF ISRAL,"Kaufmann, Yehezkel"
pg_1891.json,ANCIENT EGYPTIAN LITERATURE VOL. I,"Lichtheim, Miriam"
pg_3389.json,Christianity,Cornell University
pg_3285.json,THE MYSTICAL MESSIAH,SABBATAI SEVI:
pg_1902.json,Seals and Signet Rings,"Newberry, Percy"
pg_3398.json,Christianty,"Lewis, C. S."
pg_3294.json,HISTORY OF THE JEWS Since the first cent.,Macmillan
pg_1911.json,WHEN EGYPT RULED THE EAST,"Seele, Keith"
pg_3990.json,COLLECTED PATCHEN POEMS,"Patchen, Kenneth"
pg_1807.json,"THE PELICAN HISTORY OF ART: Art and Architecture
in Italy 1600","Wittkower, Rudolf"
pg_3303.json,CONFESSIONS,
pg_1920.json,of Chicago,"Castillo, Carlos & Otto Bond"
pg_3200.json,,SARTOR RESARTUS
pg_1816.json,Bogigian,"Little, Brown"
pg_1633.json,RACHMANINOV ORCHESTRAL MUSIC,"Piggott, P."
pg_3312.json,THE POLITICLA & SOCIAL IDEAS OF,Columbia
pg_1929.json,THE INFORMED HEART,"Bettelheim, Bruno"
pg_3208.json,,"Minsky, Hyman"
pg_3321.json,Christe inity,
pg_3217.json,ON LIBERTY,"Mill, John Stuart"
pg_1834.json,,David Macaulay
pg_3330.json,NEW TESTAMENT DEVELOPMENT OF OLD TESTAMENT THEMES,"Bruce, F.F."
pg_1947.json,Fawcett,"Fromm, E."
pg_3226.json,THE OPEN SOCIETY AND ITS ENEMIES I,"Popper, Karl"
pg_1843.json,THE AMERICAN LANGUAGE,"Mencken, H.L."
pg_1660.json,TOWARD A PSYCHOLOGY OF ART,"Arnheim, Rudolph"
pg_3339.json,Lippencott,"Clissold, Stephem"
pg_1956.json,MANDALA SYMBOLISM,"Jung, C.G."
pg_3236.json,RELIGION IN THE MAKING,"Whitehead, Alfred North"
pg_1852.json,EGYPTIAN HIEROGLYPHIC DICTIONARY Vol 1,"Budge, Wallis"
pg_1669.json,ART & ILLUSION,"Gombrich, E.H."
pg_3350.json,TEN COLLOQUIES,
pg_1965.json,,"SPIRIT IN MAN, ARY & LITERATURE"
pg_3244.json,MODERN VARIETIES OF JUDAISM,Columbia
pg_1861.json,& Eqyptian Monotheism,"TUTANKHAMEN Amenism, Atenism"
pg_1678.json,BEARDSLEY'S ILLUSTRATIONS FOR LE MORTE D'ARTHUR,Edmond Gillon
pg_3357.json,Scribner's,"Grant, Micheal"
pg_3253.json,,"Cohen, A."
pg_1870.json,,Bibliog
pg_1687.json,,"Gibson, Walter"
pg_3366.json,ILLUMINATED NAPLES BIBLE,E. Irblich
pg_3262.json,HIS LIFE & Thought,"Glatzer, Nahum N."
pg_1878.json,THE HOLY LAND IN HISTORIC PHOTOGRAPHS,"Frith, Francis"
pg_3376.json,Christianity,"Kierkegaard, Soren"
pg_3272.json,WISDOM OF HESCHEL,"Farrar, Straus & Giroux"
pg_1889.json,Chicago Univ. Press,Hermann Kees
pg_3384.json,Christianity,"Lowrie, Walter"
pg_1601.json,,Daedalus
pg_3280.json,JUDAISM,"Lipman, Eugene"
pg_1897.json,THE GOLD OF,TUTANKHAMEN
pg_3393.json,THE GREAT DIVORCE,"Lewis, C.S."
pg_3289.json,THE JEWISH PEOPLE in the Time of Jesus,Relig. Jew.
pg_1906.json,LOVE POEMS OF ANCIENT EGYPT,المسر
pg_1802.json,RENAISSANCE,"Stokes, Adrian"
pg_1619.json,/THE TREACHEROUS YEARS:,HENRY JAMES
pg_3298.json,New Directions,"Unterman, Alan"
pg_1915.json,THE CULTURE OF ANCIENT EGYPT,"Wilson, John A."
pg_3994.json,SYLVIA PLATH: METHOD AND MADNESS,Edward Butscher
pg_1811.json,MASTER PAINTERS OF HOLLAND,Wiesner
pg_1628.json,BERLIOZ ORCHESTRAL MUSIC,"MacDonald, H."
pg_3307.json,CONFESSIONS II,Harvard Loeb
pg_1924.json,v. of Wisconsin,Edward Krug
pg_3203.json,DIALOGUES CONCERNING NATURAL RELIGION,Brit phil
pg_1820.json,THE BRANDYWINE TRADITION,Henry Pitz
pg_1637.json,SYMPHONIES,SCHUBERT
pg_3316.json,THE EPISTLE TO THE ROMANS,"Barth, Karl"
pg_1933.json,CHARACTER AND CULTURE,Macmillian
pg_3211.json,A LETTER CONCERNING TOLERATION,Bobbs Merrill
pg_1829.json,FRENCH SATIRICAL DRAWINGS FROM,Stanley Appelbaum
pg_3325.json,Translated by Ephraim Emerton,Christian-
pg_1942.json,THE LETTERS OF SIGMUND FREUD &,"Freud, Ernst L., ed"
pg_3221.json,,"More, Thomas"
pg_1655.json,DESPITE STRAIGHT LINES,"Albers, Josef, and Francois Bucher"
pg_3335.json,CONFUCIANISM & CHRISTIANITY,Harper & Row
pg_1950.json,THE PSYCHOLOGY OF JUNG,"Jacobi, Jolande"
pg_3230.json,RELIGION AND SCIENCE,"Russell, Bertrand"
pg_1847.json,ANCIENT EGYPTIAN MAGIC,"Brier, Bob"
pg_1665.json,THE PRINCIPLES OF ART,"Collingwood, R. G."
pg_3239.json,IN PRAISE OF THE BAAL SHEM TOV,"Ben-Amos, Dan & Mintz, Jerome ed"
pg_1856.json,GODS OF THE EGYPTIANS,Anct. Egypt
pg_1673.json,rimack,"KLEE, PAUL"
pg_1969.json,NARRATIVE OF A CHILD ANALYSIS,"Klein, Melanie"
pg_1865.json,"Universitymusity 
College London 1947",
pg_1682.json,DIL WINGS OF WILL,IAM BLAKE
pg_3361.json,Christian-,"Hamilton, Edith"
pg_1978.json,ART & THE CREATIVE UNCONSCIOUS,"Neumann, Erich"
pg_3257.json,THE TEMPLE,"Edersheim, Alfred"
pg_1874.json,republication of 1834 ed.,перив Стчаність
pg_3370.json,Christianity,St. Jerome
pg_1987.json,FIRST FREUDIANS,Psychol.
pg_3266.json,THE KUZARI,Schocken
pg_1883.json,MUMMIES Death & Life in Ancient Egypt,Penguin
pg_3379.json,Christianity,"Kierkegaard, Soren"
pg_1996.json,DARWIN MARX WAGNER Critique of a Heritage,"Barzun, Jacques"
pg_3275.json,JUDAISM,"Jacobs, Louis"
pg_1893.json,"ANCIENT EGYPTIAN LITERATURE III
Univ. of Calif.",Anct. Egypt
pg_3388.json,ON BEING A CHRISTIAN,"Kung, Hans"
pg_1605.json,THE SPOILS OF POYRON,"James, Henry"
pg_3283.json,LEGENDS OF THE HASIDIM,"Mintz, Jerome"
pg_1901.json,WHO'S WHO IN EGYPTIAN MYTHOLOGY,"Mercatante, Anthony"
pg_1614.json,Wings of a dove.,"James, Henry"
pg_3293.json,GREAT AGES & IDEAS OF THE JEWISH PEOPLE,"Schwarz, Leo"
pg_1910.json,THE LITERATURE OF ANCIENT EGYPT,"Simpson, Wm., ed"
pg_1806.json,THE GOTHIC CATHEDRAL,"Von Simpson, Otto"
pg_1623.json,FROM HERE TO ETERNITY,"Jones, James"
pg_3302.json,Chirimity,Pelican
pg_1919.json,Macmillan,"Strunk, Wm. & E.B. White"
pg_3998.json,SELECTED POEMS,"Pound, Ezra"
pg_1815.json,Bogigian,AMERICAN NEGRO ART
pg_1632.json,MENDELSSOHN CHAMBER MUSIC,"Horton, John"
pg_3311.json,Christianity,Regnery/Gateway
pg_1928.json,DIALOGUES WITH MOTHERS,"Bettelheim, Bruno"
pg_3207.json,v. of Wisonsin,"Hume, David"
pg_1823.json,TRE SURES OF THE ALHAMBRA,"Irving, Washington tales"
pg_1641.json,SYMPHONIES,"Ottaway, Hugh"
pg_3320.json,Christernity,
pg_1937.json,Psychopathology in everyday life.,"Freud, Sigmund"
pg_3216.json,AUTOBIOGRAPHY OF JOHN STUART MILL,Columbia
pg_1650.json,,NIJINSKY
pg_3329.json,JESUS & CHRISTIAN ORIGINS OUTSIDE THE NEW TESTAMENT,"Bruce, F.F."
pg_1946.json,ESCAPE FROM FREEDOM,Philosphy
pg_3225.json,SCIENCE FAITH AND SOCIETY,"Polanyi, Michael"
pg_1841.json,BERGGASSE 19 Freud's Home,pscho
pg_1659.json,ENTROPY AND ART,"Arnheim, Rudoff"
pg_1955.json,MAN AND HIS SYMBOLS,"Jung, Carl"
pg_3234.json,A STUDY OF HISTORY,"Toynbee, Arnold"
pg_1668.json,VISION AND DESIGN,"Fry, Roger"
pg_3347.json,Christianity,Hll & Wang
pg_1964.json,PSYCHOLOGY OF THE TRANSFERENCE,"Jung, C.G."
pg_1860.json,Egyptian Resurrection Vol 2,Anct. Egypt
pg_1677.json,COLLECTED DRAWINGS OF AUBREY BEARDSLEY,Edited by B. Harris
pg_1973.json,Edited by,Regnery/Gateway
pg_1869.json,THE PYRAMIDS OF EGYPT,"Edwards, IES"
pg_3365.json,Christianity,"Spinka, Matthew, tr"
pg_1982.json,CONDITIONED REFLEXES,
pg_1879.json,EGYPT OF THE PHAROAHS,"Gardiner, Sir Alan"
pg_3374.json,CHRISTIANS,"Jonas, Hans"
pg_1991.json,Free Press,"Skinner, B. F."
pg_3270.json,GOD IN SEARCH OF MAN,"Farrar, Straus & Giroux"
pg_1887.json,AN INTRODUCTION TO ANCIENT EGYPT,"James, T.G.H."
pg_3383.json,Chistimity,"Malantschuk, Gregor"
pg_1600.json,THE PRINCESS CASAMASSIMA,"James, Henry"
pg_3278.json,JUDAICA,Penguin
pg_1896.json,THE LAST JOURNEY,William MacQuity
pg_3392.json,GOD IN THE DOCK Essays on Theology & Ethics,Eerdmans
pg_1609.json,TURN OF THE SCREW & DAISY MILLER,"James, Henry"
pg_3288.json,,"Scholem, Gershom"
pg_1905.json,-AMON,"Piankoff, Alexander, tr"
pg_1618.json,,Leon Edel
pg_1914.json,ANCIENT EGYPT ITS CULTURE & HISTORY,"White, J.E. Manchip"
pg_3992.json,THE COLOSSUS,"Plath, S."
pg_1810.json,ART IN VIENNA,"Klimt, Kokoschka, Schiele..."
pg_1627.json,,"BEETHOVEN STRING QUARTETS, Vol."
pg_1923.json,v. of Wisconsin,Edwar Krug
pg_3202.json,HOBBES'S SCIENCE OF POLITICS,"Goldsmith, MM"
pg_1819.json,LIFE INIT,"Pierotti-Cei, Luisa"
pg_3315.json,Christianity,St. Augustine
pg_1932.json,SEVEN SERVANTS,Daedalus
pg_3212.json,ON THE REASONABLENESS OF CHRISTIANITY,Regnery/Gateway
pg_1645.json,THE COLORFUL WORLD OF BALLET,"Crisp, C., and E. Thorpe"
pg_3324.json,Christianity,"Shahan, Robert W. & Kovach, Francis J."
pg_1941.json,THE FREUD/JUNG LETTERS,"Freud, Sig. & Jung, C.G."
pg_3220.json,DIALOGUE OT COMFORT AGAINST TRIBULATION,"More, St. Thomas"
pg_1837.json,,David Macaulay
pg_1654.json,THE DANCER'S IMAGE,Columbia
pg_3334.json,Christianit,"Calvin, John"
pg_1951.json,AION Researces into the Phenomenology of self 472,Psychol.
pg_3229.json,THE PROBLEMS OF PHILOSOPHY,"Russell, Bertrand"
pg_1846.json,AnctEgypt,Thames & Hudson
pg_1663.json,USE AND ABUSE OF ART,"Barzun, Jacques"
pg_3343.json,Alfred Edersheim,
pg_1959.json,MYSTERIUM CONTUNCTIONIS,"Jung, C.G."
pg_3238.json,THE WORLD OF THE TALMUND,"Adler, Morris"
pg_1855.json,EGYPTIAN MAGIC,Anct. Egypt
pg_1672.json,CONCERNING THE SPIRITUAL IN ART,"Kandinsky, Wassily"
pg_3351.json,Christianity,"Armstrong, Edward A."
pg_1968.json,,"LOVE,GUILT AND REPARATION"
pg_3247.json,TALES OF THE HASIDIM - EARLY MASTER,Schocken
pg_1864.json,PAPER & BOOKS IN ANCINET EGYPT,"Cerny, J."
pg_3256.json,SKETCHES OF JEWISH SOCAL LIFE,Eerdmans
pg_1873.json,LIFE IN ANCIENT EGYPT,"Erman, Adolf"
pg_3369.json,Christianity,"Bultmann, Rudolh"
pg_1986.json,EARLY WRITINGS VOL ONE,"Reich, Wilheim"
pg_3265.json,PHILOSOPHIES OF JUDAISM,"Guttman, Julius"
pg_1882.json,THE LEYDEN PAPYRUS,Griffith & Thompson ed.
pg_3378.json,Chistianity,"Kierkegaard, Soren"
pg_1995.json,as a philosophical creed,Routledge & Kegan Paul Ltd.
pg_3274.json,Judaism,F. Josephus
pg_1892.json,"Ancient Egyptian Literature, Vol. II","Lichtheim, Miriam"
pg_1603.json,SELECTED SHORT STORIES,"James, Henry"
pg_1900.json,ANCIENT EGYPTIAN CUT & USE STENCILS,"Menten, Theodore"
pg_3396.json,PILGRIMS'S REGRESS,Eerdman
pg_1613.json,WHAT MAISE KNEW,"James, Henry"
pg_3291.json,In the Time of Jesus,Daedalus
pg_1909.json,THE EGYPTIAN GODS A Handbook,Judy Kucera
pg_1805.json,RECOLLECTIONS OF A PICTURE DEALER,French Art
pg_1622.json,WHO'S WHO IN HENRY,JAMES
pg_3301.json,THE IMITATION OF CHRIST,"A Kempis, Thomas"
pg_1918.json,THE RANDOM HOUSE COLLEGE DICTIONARY,
pg_1814.json,THE STORY OF AMERICAN AINTING,Galahad Books
pg_1630.json,DVORAK SYMPHONIES,"Layton, R."
pg_1927.json,Publisher Avon,"Bettelheim, Bruno"
pg_3206.json,Brit phi,"Hume, David"
pg_1824.json,,لم شور اقوال
pg_1640.json,PIANO MUSIC,SCHUMANN
pg_3318.json,Christinity,
pg_1936.json,ORIGIN & DEVEOPMENT OF PSYCHOANALYSIS,Regnery Gateway
pg_3215.json,Brit phi,"Mill, JS"
pg_1832.json,,David Macaulay
pg_1649.json,THE DIARY OF VASLAV NIJINSKY,"Nijinsky, Vaslav"
pg_3328.json,Macmillan,"Browning, Ronald"
pg_1945.json,THE ART OF LOVING,"Fromm, Erich"
pg_1657.json,INTERACTION OF COLOR,"Albers, Josef"
pg_3337.json,Chisted nity,"Clissold, Stephen"
pg_1954.json,,"Jung, C.G."
pg_3233.json,THE ACQUISITIVE SOCIETY,"Tawney, RH"
pg_1850.json,THE EGYPTIAN BOOK OF THE DEAD,"Budge, E.A. Wallis"
pg_1667.json,NECESSITY OF ART,"Fischer, Ernst"
pg_3346.json,Christianity,"Edwards, Jonathan"
pg_3242.json,FROM EZRA TO THE LAST OF THE MACCABEES,Relig. Jew
pg_1859.json,Egyptian Resurrection Vol 1,OSIRIS & The
pg_1676.json,THE OUTDOOR PAINTINGS OF ROBE,"Hill, Gene"
pg_3355.json,GOSPEL ACCORDING TO THOMAS,Concord Grove
pg_1972.json,THE FARTHER REACHES OF HUMAN NATURE,"Maslow, A.H."
pg_3251.json,THEOLOGIAN,Schocken
pg_1685.json,BRAQUE,R. Cogniat
pg_1981.json,NATURE OF HUMAN CONSCIOUSNESS,psychol.
pg_3260.json,THE DIMENSIONS OF JOB,Relig. Jew.
pg_3373.json,Christianity,ST JOHN DAMASCENE
pg_1990.json,ABOUT BEHAVIORISM,"Skinner, B.F."
pg_1886.json,EGYPT BEFORE THE PHARAOHS,"Hoffman, Michael"
pg_3382.json,Christimity,"Kierkegaard, Soren"
pg_1999.json,INTERPRETING MODERN PHILOSOPHY,"Collins, James"
pg_1895.json,WISDOM OF THE ANCIENT EGYPTIANS,"MacQuity, Wm."
pg_3391.json,CHRISTIAN REFLECTIONS,"Lewis, C.S"
pg_3287.json,THE MESSIANIC IDEA IN JUDAISM,"Scholem, Gersholm"
pg_1904.json,HISTORICAL SCARABS,"Petrie, W.M. Flinders"
pg_1800.json,DA & JURREALISM,"Short, Robert"
pg_1617.json,THE CONQUEST OF LONDON,"JAMES, HENRY:"
pg_3296.json,THE DISTINCTIVE IDEAS OF THE OLD TESTAMENT,Norman Snaith
pg_1913.json,Scottish Academic Press,Columbia
pg_3993.json,THE JOURNALS OF SYLVIA PLATH,"Plath, Sylvia"
pg_3305.json,CONFESSIONS,Harvard Loeb
pg_1922.json,v. of Wisconsin,
pg_3201.json,PAST AND PRESENT,"Carlyle, Thomas"
pg_1818.json,THE FOLK ARTS AND CRAFTS OF NEW ENGLAND,"Lord, P. S., and D. J. Foley"
pg_1635.json,SCHUBERT PIANO SONATAS,"Radcliffe, P."
pg_3314.json,Christianity,Regnery/Gateway
pg_1931.json,Random House,"Bettelheim, Bruno"
pg_3210.json,AN ESSAY CONCERNING HUMAN UNDERSTANDING,"Locke, John"
pg_1827.json,VICTORIAN ENGRAVINGS,Daedalus
pg_1644.json,MPHONIES,TCHAIKOVSKY SY
pg_3323.json,THE MIND'S ROAD TO GOD,Bobbs Merrill
pg_1940.json,Random House,TOTEM AND TABOO
pg_3219.json,GEORGE MOORE IN TRANSIT 10 N,"Gerber, Helmut"
pg_1836.json,CITY Roman lanning & Construction,Houghton Mifflin
pg_3332.json,Christianity,"Bultmann, Rudolf"
pg_1949.json,COMPLEX ARCHTYPE SYMBOL (Jung),"Jacobi, Jolande"
pg_3228.json,AN OUTLINE OF PHILOSOPHY,"Russell, Bertrand"
pg_1845.json,"EGYI TIL
in the Day of the Pharaohs","Aldrd, Cyril"
pg_1662.json,Pub Penguin,"Ashton, Dore"
pg_3341.json,Christianity,"Deanesly, Margaret"
pg_3237.json,Kramerbooks,philos.
pg_1854.json,EGYPTIAN LANGUAGE,Anct. Egypt
pg_1671.json,THE OBSTACLE RACE,"Greer, Germaine"
pg_3349.json,THE PRAISE OF FOLLY,Princeton
pg_1967.json,,ENVY AND GRATITUDE
pg_1680.json,,"Hibbard, Howard"
pg_3359.json,Christianity,BOBBS MERRILL
pg_1976.json,Penguins,"RELIGIONS, VALUES, &"
pg_3255.json,JUDAISM,"Dresner, Samuel"
pg_1872.json,"Museum
useum for four.",Bibliog
pg_1689.json,Excalibur,BRUEGEL
pg_3368.json,Daedadlus,ANSELM &
pg_1985.json,BEYOND PSYCHOLOGY,"Rank, Otto"
pg_3264.json,Book of Genesis,McGraw Hill
pg_1881.json,'S TOMB,Shirley Glubok
pg_3377.json,Christianity,Lyle Stuart
pg_1994.json,THE REVOLUTIONARY PERSONALITY,"Wolfenstein, E. Victor"
pg_3273.json,THE HISTORY OF A BIBLICAL IDEA,"Hillers, Delbert"
pg_1890.json,THE EGYPTIAN WAY OF DEATH,Ange-Pierre
pg_3386.json,Does God EXIST?,"Kung, Hans"
pg_3282.json,THE GUIDE FOR THE PERPLEXED,THEOLOGIANS
pg_1899.json,RIDDLE OF THE PYRAMIDS,"Mendelssohn, Kurt"
pg_3394.json,LETTERS TO AN AMERICAN LADY,"Lewis, C.S."
pg_1908.json,Cornell University Press,"Ruffle, J."
pg_1804.json,LIVES OF THE ARTISTS,
pg_1917.json,BYRNE'S DICTIONARY,Lyle Stuart Chickman
pg_3997.json,SELECTED CANTOS,"Pound, Ezra"
pg_1813.json,A GUIDE OF MEXICAN ART,"Fernandez, Justino"
pg_1631.json,HANDEL CONCERTOS,"Sadie, S."
pg_3309.json,Christianity,Regnery/Gateway
pg_1926.json,WHAT JUNG REALLY SAID,"Bennet, E.A."
pg_3205.json,AN INQUIRY CONCERNING THE PRINCIPLES OF MORALS,BOBBES MERRILL
pg_1822.json,TWO HUNDRED YEARS OF AMERICAN SCULPTURE,Whitney Museum
pg_1639.json,SCHUMANN ORCHESTRAL MUSIC,"Gal, Hans"
pg_3319.json,Chistimity,
pg_1935.json,MOSES AND MONOTHEISM,Random House - Vintage
pg_3214.json,ESSAY ON FHT PRINCIPLE OF POPULATION,"Malthus, Thoams"
pg_1831.json,,"Heller, Scrace & Wijngaard"
pg_3327.json,Macmillan,"Bradley, Ian"
pg_3223.json,,"More, Sir Thomas"
pg_1658.json,LEON BATTA ALBERTI ON PAINTING,"Alberti, Leon Battista"
pg_3336.json,Christianity,
pg_1953.json,ANSWER TO JOB,"Jung, C.G."
pg_3232.json,THE WEALTH OF NATIONS,"Smith, Adam"
pg_1849.json,THE DWELLERS ON THE NI,"Budge, Wallis"
pg_3345.json,BASIC WRITINGS,"Edwards, Jonathan"
pg_1962.json,PSYCHOLOGY & THE OCCULT,"Jung, C.G."
pg_1858.json,HERB DOCTORS & PHMSICIANS IN THE ANCIENT WORLD,"Budge, E.W."
pg_1675.json,WINCKLEMANN WRITINGS ON ART,"Irwin, David, ed"
pg_3354.json,ST FRANCIS OF ASSISI,"Jorgensen, Johannes"
pg_1866.json,Artists & Travellers in the 19th Century,Thames & Hudson
pg_1684.json,Excalibur,
pg_3363.json,WHAT IS CHRISTIANITY,Peter Smith
pg_1980.json,GUIDE TO PSYCHOLOGISTS & THEIR CONCEPTS,"Nordby, V.J. & Calvin Hall"
pg_3259.json,THE KABBALAH,"Franck, Adolphe"
pg_1876.json,Publisher: University of Chicago Press,"Fakhry, A."
pg_1989.json,BOUNDARIES OF THE SOUL (JUNG),"Singer, June"
pg_3268.json,THEOLOGIAN,Fritz A. Rothschild
pg_1885.json,COMPLETE GUIDE TO EGYPT & ARCHAEOLOGICAL SITES,"Hobbs, A. & J. Adzigian"
pg_3381.json,"Chistianity
к","Kierkegaard, Soren"
pg_1998.json,of Chicago,"Cassirer, Kristeller, Randall"
pg_3390.json,millan,"Lewis, C.S."
pg_1607.json,THE TURN OF THE SCREW,"United Book Service, NA"
pg_3286.json,ON JEWS AND JUDAISM IN CRISIS,"Scholem, Gersholm"
pg_1903.json,EGYPTIAN DRAWINGS,"Peck, William,"
pg_3399.json,Christianity,SIX BY LEWIS
pg_1616.json,THE MIDDLE YEARS,Leon Edel
pg_3295.json,THE RELIGION OF THE SEMITES,"Smith, Robertson SMITH"
pg_1912.json,OEDIPUS & AKHNATON,"Velikovsky, Immanuel"
pg_3991.json,SELECTED POEMS,"Patchen, Kenneth"
pg_1809.json,Cornell University,"Wolfflin, Heinrich"
pg_1625.json,GO TO THE WIDOW MAKER,"Jones, Mames"
pg_1921.json,ubia,Clarence Faust & Je
pg_3999.json,,Daedalus
pg_1817.json,SYNCHRONISM & AMERICAN COLOR ABSTRACTION,"Levin, Gail"
pg_3209.json,,"Moggridge, DE"
pg_1826.json,ENGLISH ART TODAY,
pg_1643.json,TCHAIKOVSKY BALLET MUSIC,"Warrack, John"
pg_3322.json,SIX THEOSOPHIC POINTS,"Boehme, Jacob"
pg_1939.json,THREE CASE HISTORIES,Macmillian
pg_3218.json,ESSAYS ONSEX EQUALITY,"Mill, John Stuart & Harriet Mill"
pg_1652.json,Discus,"Panov, Valery"
pg_3331.json,NEW TESTAMENT DOCUMENTS Are They Reliable,"Bruce, FF"
pg_1948.json,wcett,"Fromm, E."
pg_3227.json,THE OPEN SOCIETY & ITS ENEMIES II,"Popper, Karl"
pg_1844.json,THE PROUD TOWER,"Tuchman, Barbara"
pg_2391.json,BENNETT A Last Word,Daedalus
pg_2387.json,SEVEN MEN & TWO OTHERS,"Beerbohm, Max"
pg_2392.json,BARRIE & THE LOST BOYS,J.M.
pg_2389.json,or The Royal Slave,OROONOKO
pg_1424.json,A GIRL OF THE STREETS,MAGGIE:
pg_3701.json,JEWELS FOR THEIR EARS,Charlotte Wruck
pg_1513.json,THE BLITHEDALE ROMANCE,"Hawthorne, Nathaniel"
pg_2525.json,CELESTIAL OMNIBUS & OTHER STORIES,"Forster, E.M."
pg_3602.json,AND KEEP YOUR POWDER DRY,Christ. Bk
