JSON_file,type,mentionText
pg_0619.json,book_title,THE BEGINNINGS OF ART
pg_0619.json,book_author,Philip Van Doren Stern
pg_0666.json,book_author,"LaFarge, Oliver"
pg_0666.json,book_author,Bonanza
pg_0666.json,book_title,Pictorial HISTORY OF THE AMERICAN INDIAN
pg_0713.json,book_author,"Caso, Alfonso"
pg_0713.json,book_title,AZTECS: PEOPLE OF THE SUN
pg_0713.json,book_title,. of Oklahoma
pg_0761.json,book_author,Columbian
pg_0761.json,book_title,FACTS AND ARTIFACTS OF ANCIENT MIDDLE AMERICA
pg_0761.json,book_title,Compiled by Curt Muser
pg_0207.json,book_author,Stephanie Spinner
pg_0207.json,book_title,Edited by
pg_0254.json,book_author,"Haggard, H. Rider"
pg_0254.json,book_author,"SHE, KING SOLOMON'S MINES, ALLAN QUATERMAIN"
pg_0301.json,book_author,JAMES JOYCE
pg_0301.json,book_author,"Levin, Harry"
pg_0301.json,book_author,Lippencott
pg_0348.json,book_author,"Maugham, Somerset"
pg_0348.json,book_author,ASHENDEN:
pg_0348.json,book_author,Penguin
pg_0348.json,book_title,THE BRITISH AGENT
pg_0395.json,book_author,"Pritchett, V.S."
pg_0395.json,book_title,COLLECTED STORIES
pg_2042.json,book_author,"Braudel, Fernend"
pg_2042.json,book_title,THE MEDITERRANEAN & THE MEDITERRAEN WORLD
pg_2042.json,book_title,IN THE AGE OF PHILIP II Vol. 2
pg_2089.json,book_author,Robert Graves tr.
pg_2089.json,book_author,Penguin
pg_2089.json,book_title,Suetonius
pg_2089.json,book_title,THE TWELVE CAESARS
pg_0657.json,book_author,"Hungry Wolf, Beverly"
pg_0657.json,book_title,WAYS OF MY GRANDMOTHERS
pg_0704.json,book_author,"Brundage, Burr Cartwright"
pg_0704.json,book_author,of Oklahoma
pg_0704.json,book_title,EMPIRE OF THE INCA
pg_0751.json,book_author,"Lothrop, Samuel"
pg_0751.json,book_title,RD COLUMBIAN DESINGS FROM NAMA
pg_0798.json,book_author,"Thompson, Eric"
pg_0798.json,book_author,Oklahoma
pg_0798.json,book_title,MAYA HISTORY & RELIGION
pg_0292.json,book_author,"Wain, John"
pg_0292.json,book_title,SAMUEL JOHNSON BIOGRAPHY
pg_0339.json,book_author,"Lessing, Doris"
pg_0339.json,book_title,THE MEMOIRS OF A SURVIVOR
pg_0387.json,book_author,"Orwell, George"
pg_0387.json,book_title,HOMAGE TO CATALONIA
pg_0601.json,book_author,"Hay, John"
pg_0601.json,book_title,ANCIENT CHINA
pg_0648.json,book_author,"Embree, Edwin R."
pg_0648.json,book_title,INDIANS OF THE AMERICAS
pg_0648.json,book_title,Macmillan
pg_0695.json,book_author,"Bernal, Ignacio"
pg_0695.json,book_title,THE OLMEC WORLD
pg_0742.json,book_author,"Henderson, John"
pg_0742.json,book_title,WORLD OF THE ANCIENT MAYA
pg_0790.json,book_author,"Stierlin, Henri"
pg_0790.json,book_title,THE PRE-COLOMBIAN CIVILIZATIONS:
pg_0790.json,book_title,"The World of the Maya, Aztecs and Incas"
pg_0790.json,book_title,Sunflower Books
pg_0790.json,book_title,Am.
pg_0790.json,book_title,Archaeology
pg_0236.json,book_author,"Nolan, Frederick"
pg_0236.json,book_title,THE SOUND OF THEIR MUSIC*
pg_0283.json,book_author,"Huxley, Aldous"
pg_0283.json,book_title,THE DOORS OF PERCEPTION
pg_0330.json,book_author,"Lawrence, D. H."
pg_0330.json,book_author,Penguin
pg_0330.json,book_title,THE RAINBOW
pg_0377.json,book_author,"Orwell, George"
pg_0377.json,book_author,AN AGE LIKE THIS
pg_0377.json,book_author,"Collected Essays, Journalism and"
pg_0377.json,book_title,Vol. I
pg_2071.json,book_author,"McNeill, W. & M. Iriye"
pg_2071.json,book_title,MODERN ASIA & AFRICA
pg_0192.json,book_title,THE BEST SHORT STORIES OF THE MODERN AGE
pg_0192.json,book_author,"Angus, Douglas"
pg_0639.json,book_author,"Brasser, TED"
pg_0639.json,book_author,IBSN
pg_0639.json,book_title,A basketful of Indian Culture
pg_0639.json,book_title,Cultural Anthro
pg_0686.json,book_author,"Underhill, Ruth"
pg_0686.json,book_author,of Oklahoma
pg_0686.json,book_title,THE NAVAJOS
pg_0734.json,book_author,"Gallenkamp, Charles"
pg_0734.json,book_title,MAYA Riddle & Rediscovery of a Lost Civiliaztion
pg_0779.json,book_author,"Shaffer, Frederick"
pg_0779.json,book_title,INDIAN DESIGNS FROM ANCIENT ECUADOR
pg_0274.json,book_author,Edited by Peter F. Morgan
pg_0274.json,book_author,Daedalus
pg_0274.json,book_title,THE LETTERS OF THOMAS HOOD
pg_0274.json,book_title,of Toronto
pg_0321.json,book_author,"Lawrence, BH"
pg_0321.json,book_title,FOUR SHORT NOVELS
pg_0367.json,book_author,"Murdoch, Iris"
pg_0367.json,book_title,THE SANDCASTLE
pg_2015.json,book_author,"Kaufmann, Walter"
pg_2015.json,book_title,CRITIQUE OF RELIGION AND PHILOSOPHY
pg_2062.json,book_author,"Hampson, Norman"
pg_2062.json,book_title,THE ENLIGHTENMENT
pg_0630.json,book_author,"LeBlanc, Steven"
pg_0630.json,book_author,Thames & Hudson
pg_0630.json,book_title,THE MEMBRES PEOPLE Ancient Pueblo Painter
pg_0630.json,book_title,of the American Southwest
pg_0677.json,book_author,"Simmons, Leo W., rd"
pg_0677.json,book_title,SUN CHIEF THE AUTOBIOGRAPHY OF A HOPI INDIAN
pg_0218.json,book_author,"Buerkle, Jack V., and Barker, Danny"
pg_0218.json,book_author,BOURBON STREET
pg_0218.json,book_title,BLACK The New Orleans Black
pg_0218.json,book_title,Kramerbooks
pg_0218.json,book_title,see invoice
pg_0265.json,book_author,"Hardy, Thomas"
pg_0265.json,book_title,THE PORTABLE THOMAS HARDY
pg_0312.json,book_author,K. Bhaskara Rao
pg_0312.json,book_author,. of Oklahoma
pg_0312.json,book_title,RUDYARD KIPLING'S INDIA
pg_0359.json,book_author,"Maugham, Somerset"
pg_0359.json,book_title,THE SUMMING UP
pg_2006.json,book_title,STORY OF PHILOSOPHY
pg_2006.json,book_title,Will Durant
pg_2006.json,book_title,Publisher • Pocket Books
pg_2053.json,book_author,"Finberg, H. P. R."
pg_2053.json,book_author,Bub
pg_2053.json,book_title,APPROACHES TO HISTORY
pg_2053.json,book_title,University of Toronto
pg_0621.json,book_author,"Biebuyck, Daniel"
pg_0621.json,book_title,Cal 270
pg_0621.json,book_title,TRADITION & CREATIVITY IN TRIBAL ART
pg_0668.json,book_author,& Carol Rachlin
pg_0668.json,book_title,AMERICAN EPIC THE STORY OF THE AMERICAN INDIAN
pg_0668.json,book_title,Alice Marriott
pg_0715.json,book_author,"Coe, Michael"
pg_0715.json,book_title,THE MAYA
pg_0715.json,book_title,pre columbiar
pg_0209.json,book_author,Edited by Robert Penn Warren
pg_0209.json,book_title,SHORT STORY MASTERPIECES
pg_0350.json,book_author,"Maugham, Somerset"
pg_0350.json,book_title,CHRISTMAS HOLIDAY
pg_0396.json,book_author,"Rhys, J."
pg_0396.json,book_author,AFTER LEAVING MR. MACKENZIE
pg_2044.json,book_author,"CIVILIZATION,"
pg_2044.json,book_author,"Clark, K."
pg_2044.json,book_author,Harper Perennial
pg_0612.json,book_author,"Ware, James R. ed&tr"
pg_0612.json,book_title,"ALCHEMY, MEDICINE & RELIGION IN THE CHINA
OF A.D. 320 THE NEI P'IEN OF KO HUNG"
pg_0659.json,book_author,"Josephy, Alvin M."
pg_0659.json,book_author,Penguin
pg_0659.json,book_title,THE PATRIOT CHIEFS
pg_0706.json,book_author,Lambeth
pg_0706.json,book_title,TWO EARTHS TWO HEAVENS
pg_0706.json,book_title,Burr Cartwright Brundage
pg_0706.json,book_title,Univ. of New Mexico
pg_0753.json,book_author,"Lumbreras, Luis"
pg_0753.json,book_author,Smithsonian
pg_0753.json,book_title,"PEOPLES & CULTURES OF ANCIENT
ERU"
pg_0294.json,book_author,"Joyce, James"
pg_0294.json,book_author,Penguin
pg_0294.json,book_title,FINNEGAN'S WAKE
pg_0341.json,book_author,"Lessing, Doris"
pg_0341.json,book_title,THE GOLDEN NOTEBOOK
pg_0388.json,book_author,"Orwell, George"
pg_0388.json,book_author,"Collected Essays, Journalism and"
pg_0388.json,book_title,IN FRONT OF YOUR NOSE
pg_2082.json,book_title,Aristotle
pg_2082.json,book_title,NICOMACHEAN ETHICS
pg_0603.json,book_author,"Keightley, David"
pg_0603.json,book_title,THE ORIGINS OF CHINESE CIVILIZATION
pg_0650.json,book_author,"Curtis, Natalie"
pg_0650.json,book_title,THE INDIANS' BOOK
pg_0744.json,book_author,"Hunter, C. Bruce"
pg_0744.json,book_title,A GUIDE TO ANCIENT MEX. RUINS
pg_0744.json,book_title,lahoma
pg_0285.json,book_author,"Huxley, Aldous"
pg_0332.json,book_author,"Lawrence, D.H."
pg_0332.json,book_author,ST. MAWR & THE MAN
pg_0332.json,book_title,WHOODIED
pg_0379.json,book_author,"Orwell, George"
pg_0379.json,book_title,AS I PLEASE
pg_2073.json,book_author,"Owen, Roderic"
pg_2073.json,book_title,GREAT EXPLORERS
pg_0195.json,book_author,"Henderson, Bill"
pg_0195.json,book_author,"Anthol,"
pg_0195.json,book_title,THE PUSHCART PRIZE
pg_0641.json,book_author,"LETTERS, & NOTES ON THE MANNERS, CUSTOMS & CONDITIONS"
pg_0641.json,book_author,"INDIANS, VOL. II"
pg_0641.json,book_author,"Catlin, George"
pg_0641.json,book_title,OF NORTH AMERICAN
pg_0688.json,book_author,"Anawalt, Patricia"
pg_0688.json,book_title,INDIAN CLOTHING BEFORE CORTES Mesoamerican
pg_0688.json,book_title,Costumes from the Codices
pg_0688.json,book_title,lahoma
pg_0735.json,book_author,William Gates
pg_0735.json,book_title,AN OUTLINE DICTIONARY OF MAYA GLYPHS
pg_0735.json,book_title,Latin Am.
pg_0228.json,book_author,"Hadlock, Richard"
pg_0228.json,book_author,CollierBooks
pg_0228.json,book_title,JAZZ MASTERS OF THE TWENTIES
pg_0228.json,book_title,Macmillan
pg_0276.json,book_author,"Hope, Anthony"
pg_0276.json,book_author,Macmillan
pg_0276.json,book_title,THE PRISONER OF ZENDA
pg_0276.json,book_title,Collier Books
pg_0324.json,book_author,"Lawrence, D.H."
pg_0324.json,book_title,LETTERS TO THOMAS & ADELE SELTZER
pg_0324.json,book_title,Black Sparrow Press
pg_0371.json,book_author,"Naipal, V.S."
pg_0371.json,book_title,THE LOSS OF EL DORADO
pg_2016.json,book_author,"Kristeller, Paul Oskar"
pg_2016.json,book_author,Columbia
pg_2016.json,book_title,RENAISSANCE THOUGHT AND ITS SOURCES
pg_2064.json,book_author,"Hobsbawm, E. J."
pg_2064.json,book_title,THE AGE OF REVOLUTION 1789
pg_0632.json,book_author,McGimsey Charles
pg_0632.json,book_title,MARIANA MESA: 7 Prehistoric Settlements in
pg_0632.json,book_title,Central New Mexico
pg_0632.json,book_title,Peabody Museum Papers Vol 72
pg_0726.json,book_author,"Easby, N."
pg_0726.json,book_author,Brooklyn Museum
pg_0726.json,book_title,ANCIEET ART OF LTIN AMERIC
pg_0773.json,book_author,"Recinos, A."
pg_0773.json,book_author,POPOL VU
pg_0773.json,book_title,SACRED BOOK OF THE MAYA
pg_0773.json,book_title,lahoma
pg_0220.json,book_author,"Copland, Aaron"
pg_0220.json,book_title,MUSIC AND IMAGINATION
pg_0267.json,book_author,"Hardy, Thomas"
pg_0267.json,book_title,THE RETURN OF THE NATIVE
pg_0267.json,book_title,Signet NAL
pg_0267.json,book_title,Book Service
pg_0314.json,book_author,Anthen Koesl
pg_0314.json,book_author,Darkness at No
pg_2008.json,book_author,"Gallie, WB"
pg_2008.json,book_title,PHILOSOPHY AND THE HISTORICAL UNDERSTANDING
pg_2055.json,book_author,"Forman, James D."
pg_2055.json,book_title,CAPITALISM
pg_0623.json,book_author,"Mercier, Jacques"
pg_0623.json,book_author,Braziller46
pg_0623.json,book_title,ETHIOPIAN MAGIC SCROLLS
pg_0671.json,book_author,David Muench
pg_0671.json,book_title,ANASAZI ANCIENT PEOPLE OF THE ROCK
pg_0717.json,book_author,Crain & Reindorp ed.
pg_0717.json,book_title,CODEX PEREZ & BOOK OF CHILAM BALAM OF MANI
pg_0717.json,book_title,Univ. of Oklhoma
pg_0764.json,book_author,Hemming John
pg_0764.json,book_title,Newsweek Wonders of Man
pg_0211.json,book_author,"Yohannan, John D., ed"
pg_0211.json,book_author,Bource: Kramer
pg_0211.json,book_title,JOSEPH & POTIPHAR'S WIFE IN WORLD LITERATURE:
pg_0211.json,book_title,AN INTERNATIONAL ANTHOLOGY OF THE STORY OF THE
pg_0211.json,book_title,CHASTE YOUTH AND THE LUSTFUL STEPMOTHER
pg_0211.json,book_title,JUDAICA
pg_0258.json,book_author,"Hardy, Thomas"
pg_0258.json,book_title,FAR FROM THE MADDING CROWS
pg_0305.json,book_author,"Kipling, Rudyard"
pg_0305.json,book_title,CAPTAINS COURAGEOUS
pg_0352.json,book_author,"Maugham, Somerset"
pg_0352.json,book_title,COLLECTED SHORT STORIES II
pg_0399.json,book_author,"Rhys, Jean"
pg_0399.json,book_title,"SLEEP IT OFF, LADY"
pg_2046.json,book_author,"Croce, Benedetoo"
pg_2046.json,book_author,Regne y Gateway
pg_2046.json,book_title,HISTORY AS THE STORY OF LIBERTY
pg_2046.json,book_title,Histoiography
pg_0614.json,book_title,RECORDS OF THE HISTORIAN
pg_0614.json,book_title,CHAPTERS FROMTHE SHIH CHI OF SSU-MA CH'IEN
pg_0614.json,book_author,"Watson, Burton, Tr"
pg_0708.json,book_author,Robert Brunhouse
pg_0708.json,book_author,Lambeth
pg_0708.json,book_title,IN SEARCH OF THE MAYA
pg_0708.json,book_title,Univ. of New Mexico
pg_0755.json,book_author,"Mallery, Garrick"
pg_0755.json,book_title,PICTURE WRITING OF THE AMERICAN INDIANS VOL
pg_0249.json,book_author,"Young, Phillip"
pg_0249.json,book_title,THE LOOK OF MUSIC
pg_0249.json,book_title,Univ. of Washington
pg_0296.json,book_author,"Joyce, James"
pg_0296.json,book_author,STEPHEN HERO
pg_0296.json,book_title,Lippencott
pg_0390.json,book_author,"Orwell, George"
pg_0390.json,book_title,MY COUNTRY RIGHT OR LEFT
pg_2037.json,book_author,"Becker, Carl"
pg_2037.json,book_title,HEAVENLY CITY OF THE 18th CENTURY PHILOSOPHERS
pg_0605.json,book_title,"Metropolitan Museum of Art
TREASURES FROM TBRONZE AGE OF CHINA"
pg_0605.json,book_author,antine
pg_0652.json,book_author,"Forbes, Jack D."
pg_0652.json,book_author,"APACHE, NAWHO, SPANNDARD"
pg_0652.json,book_title,lahoma
pg_0699.json,book_author,"Bullard, Wm. ed."
pg_0699.json,book_title,MAYA ARCHAEOLOGY
pg_0699.json,book_title,Peabody Museum Papers Vol 61
pg_0746.json,book_author,"Kidder, Alfred"
pg_0746.json,book_title,SOUTHWESTERN ARCHAEOLOGY
pg_0792.json,book_author,"Stone, Doris"
pg_0792.json,book_author,Peabody Museum Prs
pg_0792.json,book_title,PRE COLUMBIAN MAN FINDS CENTRAL AMERICA
pg_0334.json,book_author,"Lawrence, D. H."
pg_0334.json,book_title,WOMEN IN LOVE
pg_0382.json,book_author,"Orwell, George"
pg_0382.json,book_title,A CLERGYMAN'S DUAGHTER
pg_2075.json,book_author,"Palmer, R.R."
pg_2075.json,book_title,AGE OF THE DEMOCRATIC REVOLUTIONS II
pg_0643.json,book_author,"CURTTS, EDWARD"
pg_0643.json,book_title,SHERIFF Visions of a Vanishing
pg_0643.json,book_title,Am. Legacy Press
pg_0690.json,book_author,"Anton, Ferdinand"
pg_0690.json,book_author,Thames and Hudson
pg_0690.json,book_title,ART OF THE MAYA
pg_0690.json,book_title,Latin-Americ
pg_0737.json,book_author,"Hammond, Norman"
pg_0737.json,book_author,Rutgers
pg_0737.json,book_title,ANCIENT MAYA CIVILIZATION
pg_0784.json,book_author,Mary Elizabeth Smith
pg_0784.json,book_title,PICTURE WRITING FROM ANCIENT SOUTHERN MEXICO
pg_0784.json,book_title,Univ. of Oklahoma
pg_0278.json,book_author,"Huxley, Aldous"
pg_0278.json,book_author,Harper-Perennial
pg_0325.json,book_author,"Lawrence, DH"
pg_0325.json,book_title,THE LOST GIRL
pg_0372.json,book_author,"Naipaul, V.S."
pg_0372.json,book_title,AN AREA OF DARKNESS
pg_2019.json,book_author,"Macquarrie, John"
pg_2019.json,book_title,EXISTENTIALISM
pg_2066.json,book_author,"Kirk, Russell"
pg_2066.json,book_author,"Есо, рыса"
pg_2066.json,book_title,PORTABLE CONSERVATIVE READER
pg_0634.json,book_author,"Meighan, Clement"
pg_0634.json,book_author,Institute of Arch
pg_0634.json,book_title,MESSAGES FROM THE PAST Studies in Calif. Rock Art paper
pg_0634.json,book_title,Monograph XX
pg_0682.json,book_title,Little Brown
pg_0682.json,book_title,Lee Bogigian
pg_0728.json,book_author,"Enciso, Jorge"
pg_0728.json,book_title,DESIGN MOTIFS OF ANCIENT MEXICO
pg_0775.json,book_author,"Robicsek, Francis"
pg_0775.json,book_title,THE SMOKING GODS
pg_0775.json,book_title,v. of Oklahoma
pg_0775.json,book_title,Pre columbian
pg_0222.json,book_author,"Davenport, Marcia"
pg_0222.json,book_title,Discus
pg_0269.json,book_author,"Hardy, Thomas"
pg_0269.json,book_title,TWO ON A TOWER
pg_0316.json,book_author,"Koestler, Arthur"
pg_0316.json,book_title,DARKNESS AT
pg_0363.json,book_author,"Meredith, George"
pg_0363.json,book_title,THE EGOIST
pg_2057.json,book_author,"Forman, James D."
pg_0625.json,book_author,"Barnett, Franklin"
pg_0625.json,book_title,DICTIONARY OF PREHISTORIC INDIAN ARTIFACTS
pg_0625.json,book_title,OF THE AMERICAN SOUTHWEST
pg_0672.json,book_author,"Neihardt, John"
pg_0672.json,book_title,BLACK ELK SPEAKS
pg_0672.json,book_title,Pocket Books
pg_0719.json,book_title,TREASURES OF ANCIENT MEXICO FROM ANTHROP. MUSEUM
pg_0719.json,book_title,Latin Am. Art
pg_0719.json,book_title,Archaeology
pg_0766.json,book_author,"Parsons, Lee"
pg_0766.json,book_author,Harper & Row
pg_0766.json,book_title,PRE COLUMBIN ART
pg_0766.json,book_title,pre columbian
pg_0213.json,book_title,SIX GREAT MODERN SHORT NOVELS
pg_0260.json,book_author,"Hardy, Thomas"
pg_0260.json,book_author,St. Martins Press
pg_0260.json,book_title,THE HAND OF ETHELBERTA
pg_0307.json,book_author,"Kipling, Ruyard"
pg_0307.json,book_title,JUST SO STORIES
pg_0354.json,book_author,"Maugham, Somerset"
pg_0354.json,book_title,THE MOON AND SIXPENCE
pg_2000.json,book_author,"DeGeorge, R. & F."
pg_2000.json,book_title,THE STRUCTURALISTS From Marx to Levi-Strauss
pg_2048.json,book_title,THE CONQUEST OF NORTH AMERICA
pg_2048.json,book_title,Encyclopedia of Discov.
pg_0616.json,book_title,PREHISTORIC ART
pg_0616.json,book_author,"Powell, T.G.E."
pg_0663.json,book_author,"Kroeber, A.L."
pg_0663.json,book_title,HANDBOOK OF THE INDIANS OF CALIFORNIA
pg_0710.json,book_author,"Brunhouse, Robert"
pg_0710.json,book_title,Pre Colu
pg_0710.json,book_title,PURSUIT OF THE ANCIENT MAYA
pg_0710.json,book_title,Univ. of New Mexico
pg_0757.json,book_author,Henry Mercer
pg_0757.json,book_title,THE HILL CAVES OF YUCATAN
pg_0757.json,book_title,v. of Oklahoma
pg_0251.json,book_author,Edward Deming Andrews
pg_0251.json,book_title,THE GIFT TO BE SIMPLE
pg_0251.json,book_title,"t. of 
Shakers"
pg_0298.json,book_author,"Burgess, Anthony"
pg_0298.json,book_author,RE JOYCE
pg_0345.json,book_author,"Mansfield, Katherine"
pg_0345.json,book_title,JOURNAL OF KATHERINE MANS
pg_0392.json,book_author,"Orwell, George"
pg_0392.json,book_title,THE ROAD TO WIGAN PIER
pg_2039.json,book_author,CHRISTOPHER COLUMBUS
pg_2039.json,book_author,Ernle Bradford
pg_2086.json,book_author,Harvard Lo
pg_2086.json,book_title,XENOPHON VI
pg_2086.json,book_title,CYROPAEDIA II
pg_0607.json,book_author,"Paludan, Ann"
pg_0607.json,book_title,THE IMPERIAL MING TOMBS
pg_0654.json,book_author,"Grant, Campbell"
pg_0654.json,book_title,THE ROCK PAINTINGS OF THE CHUMASH
pg_0748.json,book_author,"Leon-Portilla, Miguel"
pg_0748.json,book_author,of Oklahoma Press
pg_0748.json,book_title,AZTEC THOUGHT & CULTURE
pg_0242.json,book_author,"Spellman, AB ·"
pg_0242.json,book_title,BLACK MUSIC: FOUR LIVES.
pg_0242.json,book_title,cken ·
pg_0289.json,book_author,"Johnson, Samuel"
pg_0289.json,book_title,THE HISTORY OF RASSELAS
pg_0336.json,book_author,Ronald Draper
pg_0336.json,book_author,St Martins Press
pg_0383.json,book_author,"Orwell, George"
pg_0383.json,book_title,A COLLECTION OF ESSAYS
pg_2077.json,book_author,"Robertson, Priscilla"
pg_2077.json,book_title,REVOLUTIONS OF 1848
pg_0645.json,book_author,"Denig, Edwin Thompson"
pg_0645.json,book_author,of Oklahoma
pg_0645.json,book_title,FIVE INDIAN TRIBES OF THE UPPER MISSOURI
pg_0692.json,book_author,"Bawden, Carth and Conrad, Geoffrey W"
pg_0692.json,book_author,Peabody Museum
pg_0692.json,book_title,The andean heritage
pg_0692.json,book_title,Harvard Text
pg_0739.json,book_author,Edited by Norman Hammond
pg_0739.json,book_title,MESOAMERICAN ARCHAEOLOGY New Approaches
pg_0739.json,book_title,v. of Texas
pg_0787.json,book_author,John L. Stephens
pg_0787.json,book_title,Vol I
pg_0787.json,book_title,INCIDENTS OF TRAVEL IN YUCATAN
pg_0232.json,book_author,"Lomax, Alan ·"
pg_0232.json,book_title,FOLK SONGS OF NORTH AMERICA.
pg_0280.json,book_author,"Huxley, Aldous"
pg_0280.json,book_author,Harper & Row
pg_0280.json,book_title,BRAVE NEW WORLD
pg_0326.json,book_author,"Lawrence, DH"
pg_0326.json,book_title,PHOENIX
pg_0374.json,book_author,"NORDHOFF, Chas. Hall"
pg_0374.json,book_author,MUTINY ON THE BOUNTY
pg_0374.json,book_title,Publisher - Pocket Books
pg_2021.json,book_author,George Novack ed.
pg_2021.json,book_author,Phil. Anthol.
pg_2021.json,book_title,EXISTENTIALISM VERSUS MARXISM
pg_2068.json,book_author,"Lewis, Bernard"
pg_2068.json,book_title,"HISTORY REMEMBERED, RECOVERED, INVENTED"
pg_0636.json,book_author,"Wade, E. & L. McChesney"
pg_0636.json,book_author,Peabody Museum Press
pg_0636.json,book_title,HISTORIC HOPI CERAMICS
pg_0683.json,book_author,F. Turner (ed)
pg_0683.json,book_author,Penguin
pg_0683.json,book_title,NORTH AMERICAN INDIAN READER
pg_0730.json,book_author,Fred Andre Engel
pg_0730.json,book_title,AN ANCIENT WORLD PRESERVED
pg_0224.json,book_author,Sir W.S. Gilbert
